Country_Name,Tax_Indicator_Name,Lowest_Level_Portfolio_Name,Balance_Sheet_Component_Name,IFRS_Earnings_Component_Name,Scenario_Name,Currency_Name,Par_Status_Name,Amount,Source_File,Ingestion_TS,Reporting_Date
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE +20%,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and ALDA -10%,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and ALDA +10%,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and ALDA -10%,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and ALDA +10%,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF and URR -50bps,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF and URR +50bps,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"EC non-parallel interest rate scenario A, PE -40%, ALDA -30%",Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,EC non-parallel interest rate scenario B,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,PE -50%,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,PE +40%,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,BRC stress test scenario,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,S&P Sens RF and URR1,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,S&P Sens RF and URR2,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,AAR All Rate Minus 50,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,AAR All Rate Plus 50,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,CIA Reference Curve_Observable Period,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,Full CIA Reference Curve,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,CIA Reference Curve_Unobservable Period,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,Credit default on bonds and mortgages B,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,Q3FBC_01,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,Q3FBC_02,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,CIA Reference Curve_Observable Period,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,Full CIA Reference Curve,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",JAPAN SURPLUS,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,CIA Reference Curve_Unobservable Period,Canadian Dollar,Surplus,null,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +100bps,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -100bps,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -200bps,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +200bps,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +300bps,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 2yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 5yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 7yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 10yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 20yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 2yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 5yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 7yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 10yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 20yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 2yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 5yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 7yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 10yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 20yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+100, all tenors up to 2yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+100, all tenors up to 5yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+100, all tenors up to 7yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+100, all tenors up to 10yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+100, all tenors up to 20yr",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -100bps and PE/ALDA -20%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -100bps and PE/ALDA -10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -100bps and PE/ALDA +10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -100bps and PE/ALDA +20%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE/ALDA -20%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE/ALDA -10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE/ALDA +10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE/ALDA +20%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE/ALDA -20%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE/ALDA -10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE/ALDA +10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE/ALDA +20%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +100bps and PE/ALDA -20%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +100bps and PE/ALDA -10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +100bps and PE/ALDA +10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +100bps and PE/ALDA +20%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE -20%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE -10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE +10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE +20%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE -20%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE -10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE +10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE +20%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and ALDA -10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and ALDA +10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and ALDA -10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and ALDA +10%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF and URR -50bps,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,RF and URR +50bps,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,"EC non-parallel interest rate scenario A, PE -40%, ALDA -30%",Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,EC non-parallel interest rate scenario B,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,PE -50%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Short Term,Liabilities Detail - Reinsurance (GMM/PAA) Impacts to OCI,BE,PE +40%,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
